,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数,社内LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,使用工程
206,35505ECB010    ,2023,37,12.0,0.0,1.0,0.81,1.0,ＴＰ１３１フタナシ,1.0,2.0,2.34,24.0,1.0,1.1800000000000002,0.1299999999999999,0.52,0.21999999999999997,1.0699999999999994,15.5,中庸スプリング（株）,83,1.3209876543209869,4.635889511299981,0.1,0.9117924734264171,99.44,462.0,-0.1724137931034483,-0.1120331950207476,0.012195121951219523,4.TA・カバー・メイン
349,35505ECB010    ,2023,38,11.0,0.0,1.0,0.81,1.0,ＴＰ１３１フタナシ,1.0,2.0,2.34,24.0,1.0,1.1800000000000002,0.27,0.7499999999999998,0.18999999999999995,1.1999999999999997,15.75,中庸スプリング（株）,79,1.481481481481481,4.182111966543104,0.1,0.8563902147182149,99.905,450.0,-0.08333333333333337,0.12149532710280408,-0.048192771084337394,4.TA・カバー・メイン
500,35505ECB010    ,2023,39,12.0,0.0,1.0,0.81,1.0,ＴＰ１３１フタナシ,1.0,2.0,2.34,24.0,1.0,1.18,0.1100000000000001,0.6900000000000002,0.16999999999999993,1.18,16.125,中庸スプリング（株）,85,1.45679012345679,4.456203871327113,0.1,0.9005659693743351,99.955,464.0,0.09090909090909083,-0.016666666666666496,0.07594936708860756,4.TA・カバー・メイン
72,35556ECB010    ,2023,36,4.0,0.0,0.0,0.75,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,100.0,1.0,1.915,0.43000000000000016,0.685,0.22499999999999964,1.4100000000000001,4.11,（株）ギフ加藤製作所,16,1.8800000000000001,4.055150040551499,0.12,0.6333473156867174,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
207,35556ECB010    ,2023,37,4.0,0.0,0.0,0.75,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,100.0,1.0,1.9,0.4399999999999995,0.71,0.17999999999999972,1.5099999999999998,3.72,（株）ギフ加藤製作所,13,2.013333333333333,4.4802867383512535,0.12,0.6129059540847767,99.44,462.0,0.0,0.0709219858156025,-0.1875,4.TA・カバー・メイン
350,35556ECB010    ,2023,38,3.0,0.0,0.0,0.75,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,100.0,1.0,1.92,0.4200000000000004,0.7000000000000002,0.27999999999999936,1.5,3.78,（株）ギフ加藤製作所,17,2.0,3.306878306878307,0.12,0.5570122139909287,99.905,450.0,-0.25,-0.0066225165562912025,0.3076923076923077,4.TA・カバー・メイン
501,35556ECB010    ,2023,39,5.0,0.0,0.0,0.75,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,100.0,1.0,1.9300000000000002,0.42000000000000015,1.0,0.20999999999999996,1.6399999999999997,3.87,（株）ギフ加藤製作所,17,2.186666666666666,5.383290267011197,0.12,0.665620287877048,99.955,464.0,0.6666666666666667,0.09333333333333305,0.0,4.TA・カバー・メイン
73,35557ECB010    ,2023,36,9.0,0.0,0.0,0.89,1.0,ＴＰ１３１フタナシ,1.0,2.0,4.94,46.0,1.0,2.5,0.3700000000000001,1.0,0.25,1.63,8.934782608695652,小川工業（株）,33,1.8314606741573032,3.3915800339157998,0.05,1.083591829250267,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
208,35557ECB010    ,2023,37,7.0,0.0,0.0,0.89,1.0,ＴＰ１３１フタナシ,1.0,2.0,4.94,46.0,1.0,2.2199999999999998,0.3799999999999999,0.6850000000000003,0.25,1.5500000000000003,8.076086956521738,小川工業（株）,28,1.7415730337078654,2.918371693607225,0.05,0.9510585902050447,99.44,462.0,-0.2222222222222222,-0.04907975460122682,-0.1515151515151515,4.TA・カバー・メイン
351,35557ECB010    ,2023,38,8.0,0.0,0.0,0.89,1.0,ＴＰ１３１フタナシ,1.0,2.0,4.94,46.0,1.0,3.3450000000000006,0.20999999999999974,0.8499999999999999,0.23500000000000032,1.4449999999999998,8.217391304347826,小川工業（株）,36,1.6235955056179774,3.2779292038551295,0.05,1.0259705961701984,99.905,450.0,0.1428571428571428,-0.0677419354838712,0.2857142857142858,4.TA・カバー・メイン
502,35557ECB010    ,2023,39,11.0,0.0,0.0,0.89,1.0,ＴＰ１３１フタナシ,1.0,2.0,4.94,46.0,1.0,4.1899999999999995,0.17999999999999972,1.2100000000000004,0.2250000000000001,1.755,8.41304347826087,小川工業（株）,40,1.9719101123595504,4.402335151689156,0.05,1.2182279148446387,99.955,464.0,0.375,0.2145328719723183,0.11111111111111116,4.TA・カバー・メイン
74,35580ECB011    ,2023,36,54.0,0.0,3.0,0.9,3.0,ＴＰ３４２フタアリ,1.0,4.0,8.04,6.0,2.0,0.97,0.72,0.8199999999999998,0.16000000000000014,1.4500000000000002,68.5,アイシン精機（株）,263,1.6111111111111112,3.488146760545185,0.14,2.2464294164570315,99.89500000000001,480.0,0.0,0.0,0.0,8.ファイナル後半
209,35580ECB011    ,2023,37,33.0,0.0,3.0,0.9,3.0,ＴＰ３４２フタアリ,1.0,4.0,8.04,6.0,2.0,0.9800000000000001,0.48,0.5,0.16999999999999993,1.2600000000000002,62.0,アイシン精機（株）,334,1.4000000000000001,2.3551241792749074,0.14,1.5747938173822777,99.44,462.0,-0.38888888888888884,-0.13103448275862062,0.26996197718631176,8.ファイナル後半
352,35580ECB011    ,2023,38,78.0,0.0,2.5,0.9,3.0,ＴＰ３４２フタアリ,1.0,4.0,8.04,6.0,3.0,1.0099999999999998,0.49,1.2400000000000002,0.1800000000000006,2.2700000000000005,63.0,アイシン精機（株）,312,2.5222222222222226,5.478297513695744,0.14,3.199567154194404,99.905,450.0,1.3636363636363638,0.8015873015873016,-0.06586826347305386,8.ファイナル後半
503,35580ECB011    ,2023,39,85.0,0.0,3.0,0.9,3.0,ＴＰ３４２フタアリ,1.0,4.0,8.04,6.0,2.0,1.0099999999999998,0.3400000000000001,1.4700000000000006,0.16999999999999993,2.12,64.5,アイシン精機（株）,335,2.3555555555555556,5.831103793647528,0.14,3.3755470251245723,99.955,464.0,0.08974358974358965,-0.0660792951541852,0.07371794871794868,8.ファイナル後半
75,35595ECB010    ,2023,36,10.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,40.0,1.0,1.83,0.2400000000000002,0.7799999999999998,0.2100000000000002,1.2650000000000001,10.275,サトープレス工業（株）,46,2.2192982456140355,3.500848955871798,0.0,0.699809702909182,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
210,35595ECB010    ,2023,37,7.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,40.0,1.0,1.8399999999999999,0.20000000000000018,0.75,0.20999999999999996,1.22,9.3,サトープレス工業（株）,50,2.1403508771929824,2.707511410226657,0.0,0.5612342029417147,99.44,462.0,-0.30000000000000004,-0.035573122529644396,0.08695652173913038,4.TA・カバー・メイン
353,35595ECB010    ,2023,38,8.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,40.0,1.0,1.8199999999999998,0.17000000000000037,0.7600000000000002,0.2200000000000002,1.2100000000000002,9.45,サトープレス工業（株）,47,2.12280701754386,3.0451829012980087,0.0,0.6169182313363967,99.905,450.0,0.1428571428571428,-0.008196721311475197,-0.06000000000000005,4.TA・カバー・メイン
504,35595ECB010    ,2023,39,7.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,40.0,1.0,1.83,0.18500000000000005,0.7749999999999999,0.20999999999999996,1.185,9.675,サトープレス工業（株）,50,2.078947368421053,2.6025691075046935,0.0,0.5485326353044043,99.955,464.0,-0.125,-0.02066115702479354,0.06382978723404253,4.TA・カバー・メイン
76,3559850A010    ,2023,36,1.0,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,1.0,1.9900000000000002,0.33999999999999986,0.6699999999999999,0.2599999999999998,1.3899999999999997,4.17,アイコー（株）,17,1.544444444444444,0.9748298921838138,0.32,0.30596666584713267,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
211,3559850A010    ,2023,37,1.5,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,1.0,1.9749999999999999,0.33000000000000007,0.5950000000000002,0.22999999999999998,1.3400000000000003,3.72,アイコー（株）,20,1.4888888888888892,1.6391292945187514,0.32,0.40704134919529006,99.44,462.0,0.5,-0.03597122302158229,0.17647058823529416,4.TA・カバー・メイン
354,3559850A010    ,2023,38,1.0,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,2.0,1.9900000000000002,0.31000000000000005,1.0100000000000002,0.2599999999999998,1.67,3.78,アイコー（株）,19,1.8555555555555554,1.0754075794726201,0.32,0.3170167376300777,99.905,450.0,-0.33333333333333337,0.24626865671641762,-0.050000000000000044,4.TA・カバー・メイン
505,3559850A010    ,2023,39,3.0,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,1.0,2.5,0.35499999999999976,1.0250000000000004,0.21999999999999975,1.7550000000000003,3.87,アイコー（株）,20,1.9500000000000004,3.1511943026407003,0.32,0.5682147162383085,99.955,464.0,2.0,0.05089820359281472,0.05263157894736836,4.TA・カバー・メイン
77,35771ECB010    ,2023,36,27.0,0.0,4.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,4.0,0.8200000000000001,0.19999999999999996,0.21999999999999997,0.11999999999999988,0.5699999999999998,102.75,アイシン機工（株）,504,0.7215189873417719,2.6632471887946343,0.12,1.083217277118892,99.89500000000001,480.0,-0.3414634146341463,-0.2645161290322583,27.0,2.MGケース
212,35771ECB010    ,2023,37,19.0,0.0,4.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,3.0,0.8099999999999998,0.20999999999999996,0.1399999999999999,0.1299999999999999,0.55,93.0,アイシン機工（株）,438,0.6962025316455697,2.070619006102877,0.12,0.8550616881906693,99.44,462.0,-0.2962962962962963,-0.03508771929824528,-0.13095238095238093,2.MGケース
355,35771ECB010    ,2023,38,26.5,0.0,3.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,3.0,0.8,0.17999999999999983,0.2400000000000001,0.1499999999999999,0.54,94.5,アイシン機工（株）,452,0.6835443037974683,2.842127842127842,0.12,1.1365036113976934,99.905,450.0,0.39473684210526305,-0.018181818181818188,0.03196347031963476,2.MGケース
506,35771ECB010    ,2023,39,48.0,0.0,4.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,4.0,0.8099999999999998,0.2200000000000002,0.46999999999999975,0.13000000000000034,0.8700000000000001,96.75,アイシン機工（株）,487,1.1012658227848102,5.02828409805154,0.12,1.8468084617577363,99.955,464.0,0.8113207547169812,0.6111111111111112,0.07743362831858414,2.MGケース
78,35771ECE010    ,2023,36,47.0,0.0,4.0,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,4.0,0.8200000000000001,0.18999999999999995,0.44500000000000006,0.1200000000000001,0.8150000000000001,88.16666666666667,アイシン機工（株）,404,1.0316455696202531,5.402850865988861,0.12,1.9179267213761164,99.89500000000001,480.0,-0.17543859649122806,1.1447368421052628,27.857142857142858,2.MGケース
213,35771ECE010    ,2023,37,47.0,0.0,3.0,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,3.0,0.8099999999999998,0.20000000000000018,0.34999999999999964,0.1399999999999999,0.76,79.16666666666667,アイシン機工（株）,371,0.9620253164556962,6.017069701280227,0.12,2.028498463033941,99.44,462.0,0.0,-0.06748466257668717,-0.08168316831683164,2.MGケース
356,35771ECE010    ,2023,38,52.0,0.0,3.5,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,3.0,0.8,0.18500000000000005,0.2749999999999999,0.1499999999999999,0.6099999999999999,83.16666666666667,アイシン機工（株）,390,0.772151898734177,6.336998320966256,0.12,2.1349587253294118,99.905,450.0,0.1063829787234043,-0.19736842105263175,0.05121293800539073,2.MGケース
507,35771ECE010    ,2023,39,57.0,0.0,4.0,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,4.0,0.8049999999999999,0.2100000000000002,0.54,0.13999999999999968,0.9999999999999996,82.16666666666667,アイシン機工（株）,414,1.265822784810126,7.03086453593553,0.12,2.295273455256469,99.955,464.0,0.09615384615384626,0.6393442622950816,0.06153846153846154,2.MGケース
79,35847ECB010    ,2023,36,7.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.93,0.1299999999999999,1.0899999999999999,0.1499999999999999,2.1800000000000006,5.2125,（株）メタルテック,27,4.274509803921569,4.6307781361117994,0.0,0.6928015743719562,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
214,35847ECB010    ,2023,37,5.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.93,0.17000000000000037,0.9899999999999998,0.2600000000000007,1.7400000000000002,4.65,（株）メタルテック,17,3.4117647058823533,3.7078235076010375,0.0,0.5820502563815919,99.44,462.0,-0.2857142857142857,-0.20183486238532122,-0.37037037037037035,2.MGケース
357,35847ECB010    ,2023,38,4.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.9400000000000004,0.14999999999999947,0.7000000000000002,0.31499999999999995,2.0,4.725,（株）メタルテック,28,3.9215686274509802,2.9191753329684365,0.0,0.5075868155574873,99.905,450.0,-0.19999999999999996,0.14942528735632177,0.6470588235294117,2.MGケース
508,35847ECB010    ,2023,39,5.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.94,0.1200000000000001,0.7400000000000002,0.3099999999999996,1.6899999999999995,4.8375,（株）メタルテック,31,3.3137254901960773,3.5641094181591373,0.0,0.5784704128690827,99.955,464.0,0.25,-0.15500000000000025,0.1071428571428572,2.MGケース
80,35847ECB020    ,2023,36,8.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,1.93,0.1299999999999999,1.6,0.33000000000000007,1.9500000000000002,5.871428571428571,（株）メタルテック,25,3.9000000000000004,4.69838073663898,0.0,0.7364190019611813,99.89500000000001,480.0,0.0,0.0,0.0,4.TA・カバー・メイン
215,35847ECB020    ,2023,37,5.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,1.9349999999999998,0.16000000000000014,0.7649999999999997,0.34499999999999975,1.35,5.5928571428571425,（株）メタルテック,16,2.7,3.082749812833047,0.0,0.5583317165351327,99.44,462.0,-0.375,-0.3076923076923077,-0.36,4.TA・カバー・メイン
358,35847ECB020    ,2023,38,7.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,1.9400000000000004,0.14999999999999947,0.8899999999999997,0.16999999999999993,1.3099999999999996,5.4,（株）メタルテック,27,2.619999999999999,4.469987228607918,0.0,0.6903361752025603,99.905,450.0,0.3999999999999999,-0.029629629629630005,0.6875,4.TA・カバー・メイン
509,35847ECB020    ,2023,39,8.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,2.0700000000000003,0.10000000000000009,0.8500000000000001,0.15000000000000036,1.1899999999999995,5.5285714285714285,（株）メタルテック,29,2.379999999999999,4.989753185422792,0.0,0.7411007794789769,99.955,464.0,0.1428571428571428,-0.09160305343511466,0.07407407407407418,4.TA・カバー・メイン
81,35847ECE010    ,2023,36,18.0,0.0,0.5,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.93,0.1299999999999999,1.71,0.1900000000000004,2.09,13.225,（株）メタルテック,59,4.18,4.693305521152467,0.0,0.9688068145390965,99.89500000000001,480.0,-0.16279069767441856,4.224999999999995,58.0,2.MGケース
216,35847ECE010    ,2023,37,16.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.93,0.1499999999999999,1.2049999999999996,0.20499999999999985,1.865,11.875,（株）メタルテック,38,3.73,4.646098003629764,0.0,0.9348607709870795,99.44,462.0,-0.11111111111111116,-0.10765550239234445,-0.35593220338983056,2.MGケース
359,35847ECE010    ,2023,38,19.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.9400000000000004,0.14999999999999947,1.54,0.21999999999999975,1.8900000000000006,12.475,（株）メタルテック,61,3.780000000000001,5.2518830764978235,0.0,1.035386622401264,99.905,450.0,0.1875,0.013404825737265647,0.605263157894737,2.MGケース
510,35847ECE010    ,2023,39,18.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.94,0.1200000000000001,1.5099999999999998,0.20000000000000018,1.9500000000000002,12.325,（株）メタルテック,63,3.9000000000000004,5.036021542981045,0.0,1.001264288463609,99.955,464.0,-0.052631578947368474,0.03174603174603163,0.032786885245901676,2.MGケース
82,35847ECE020    ,2023,36,14.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.93,0.1200000000000001,1.6999999999999993,0.20000000000000018,2.12,8.816666666666666,（株）メタルテック,37,4.326530612244898,5.4755231080112114,0.0,0.9502462527454651,99.89500000000001,480.0,-0.125,1.9444444444444438,17.5,4.TA・カバー・メイン
217,35847ECE020    ,2023,37,12.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.93,0.1499999999999999,1.8949999999999998,0.19500000000000028,3.08,7.916666666666667,（株）メタルテック,24,6.285714285714286,5.226860254083484,0.0,0.8863048013203421,99.44,462.0,-0.1428571428571429,0.4528301886792452,-0.3513513513513513,4.TA・カバー・メイン
360,35847ECE020    ,2023,38,14.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.9400000000000004,0.14999999999999947,1.9549999999999996,0.23000000000000043,2.33,8.316666666666666,（株）メタルテック,40,4.755102040816327,5.80471287402391,0.0,0.9630456760398798,99.905,450.0,0.16666666666666674,-0.24350649350649345,0.6666666666666667,4.TA・カバー・メイン
511,35847ECE020    ,2023,39,12.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.94,0.1200000000000001,1.54,0.20999999999999996,1.9500000000000002,8.216666666666667,（株）メタルテック,43,3.9795918367346945,5.036021542981045,0.0,0.8782508932453365,99.955,464.0,-0.1428571428571429,-0.16309012875536477,0.07499999999999996,4.TA・カバー・メイン
83,35882ECB010    ,2023,36,10.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,1.93,0.1299999999999999,0.7850000000000001,0.2549999999999999,1.5300000000000005,8.22,（株）メタルテック,40,3.060000000000001,4.194982800570517,0.0,0.7796673483419287,99.89500000000001,480.0,-0.19999999999999996,1.7321428571428568,19.0,2.MGケース
218,35882ECB010    ,2023,37,7.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,1.93,0.17000000000000037,0.5899999999999999,0.27999999999999936,1.4100000000000001,7.44,（株）メタルテック,25,2.8200000000000003,3.2443455691509087,0.0,0.633120587288009,99.44,462.0,-0.30000000000000004,-0.07843137254901977,-0.375,2.MGケース
361,35882ECB010    ,2023,38,7.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,1.9400000000000004,0.14999999999999947,0.79,0.23999999999999977,1.6399999999999997,7.56,（株）メタルテック,43,3.2799999999999994,3.1928480204342273,0.0,0.628882901567721,99.905,450.0,0.0,0.1631205673758862,0.72,2.MGケース
512,35882ECB010    ,2023,39,8.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,2.0700000000000003,0.1200000000000001,0.5700000000000003,0.21999999999999975,1.1400000000000001,7.74,（株）メタルテック,45,2.2800000000000002,3.5641094181591373,0.0,0.6842806541160288,99.955,464.0,0.1428571428571428,-0.30487804878048763,0.04651162790697683,2.MGケース
84,36108ECB010    ,2023,36,5.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.295,0.2699999999999996,0.40500000000000047,0.24499999999999966,1.3199999999999998,2.76,（株）オーハシテクニカ,10,2.0624999999999996,6.099643780803202,0.0,0.5557010392729351,99.89500000000001,480.0,0.0,0.0,0.0,2.MGケース
219,36108ECB010    ,2023,37,3.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.3,0.28000000000000025,0.5,0.5499999999999998,1.5499999999999998,2.48,（株）オーハシテクニカ,13,2.4218749999999996,4.0729879439556855,0.0,0.44930439071943173,99.44,462.0,-0.4,0.1742424242424243,0.30000000000000004,2.MGケース
362,36108ECB010    ,2023,38,3.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.29,0.2599999999999998,1.79,0.5999999999999996,2.6000000000000005,2.52,（株）オーハシテクニカ,13,4.062500000000001,4.008337341670675,0.0,0.450833771413038,99.905,450.0,0.0,0.6774193548387102,0.0,2.MGケース
513,36108ECB010    ,2023,39,3.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.2999999999999998,0.2999999999999998,1.1800000000000006,0.5500000000000007,2.58,2.58,（株）オーハシテクニカ,13,4.03125,3.915120194189962,0.0,0.452890332912635,99.955,464.0,0.0,-0.007692307692307887,0.0,2.MGケース
514,39171ECB010    ,2023,39,11.0,0.0,1.0,0.62,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,16.0,11.0,0.8900000000000001,0.009999999999999787,0.44999999999999973,0.10999999999999988,0.57,24.1875,（株）アイシン福井,111,0.9193548387096774,5.277915223486723,,1.4676249820473173,99.955,464.0,0.0,0.0,0.0,
515,39171ECE010    ,2023,39,21.0,0.0,1.0,0.63,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,20.0,12.0,0.835,0.010000000000000009,0.8199999999999998,0.11000000000000032,1.0199999999999998,24.55,（株）アイシン福井,112,1.6190476190476186,9.927239636473937,,1.7244697565149807,99.955,464.0,0.0,0.0,0.0,
85,41310ECB010    ,2023,36,55.0,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,1.02,0.45999999999999996,0.21999999999999997,0.09000000000000008,0.79,205.5,（株）オンド,979,1.1449275362318843,2.1411192214111923,0.05,0.8621889797716468,99.89500000000001,480.0,-0.1970802919708029,-0.07058823529411751,36.65384615384615,1.デフ・大物ギヤ・Brg
220,41310ECB010    ,2023,37,47.0,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,0.9999999999999999,0.29000000000000004,0.16999999999999993,0.08000000000000007,0.73,186.0,（株）オンド,804,1.0579710144927537,2.021505376344086,0.05,0.8128463569754899,99.44,462.0,-0.1454545454545455,-0.07594936708860767,-0.17875383043922366,1.デフ・大物ギヤ・Brg
363,41310ECB010    ,2023,38,57.5,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,1.0099999999999998,0.22999999999999998,0.31000000000000005,0.10000000000000009,0.7600000000000002,189.0,（株）オンド,876,1.1014492753623193,2.433862433862434,0.05,0.9723701045963332,99.905,450.0,0.22340425531914887,0.04109589041095929,0.08955223880597019,1.デフ・大物ギヤ・Brg
516,41310ECB010    ,2023,39,82.5,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,1.01,0.3899999999999999,0.3600000000000001,0.09000000000000008,0.8899999999999999,193.5,（株）オンド,957,1.289855072463768,3.4108527131782944,0.05,1.342317855318505,99.955,464.0,0.4347826086956521,0.1710526315789469,0.09246575342465757,1.デフ・大物ギヤ・Brg
86,41310ECE010    ,2023,36,136.0,0.0,12.0,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2.0,2.0,1.0299999999999998,0.6000000000000001,0.4700000000000001,0.08999999999999986,1.1,264.5,（株）オンド,1196,1.5714285714285716,4.113421550094518,0.05,1.6294563231915093,99.89500000000001,480.0,0.0,0.0,0.0,1.デフ・大物ギヤ・Brg
221,41310ECE010    ,2023,37,152.5,0.0,12.0,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2.0,2.0,0.995,0.51,0.5399999999999999,0.08999999999999986,1.18,237.5,（株）オンド,988,1.6857142857142857,5.136842105263158,0.05,1.9964171288800083,99.44,462.0,0.12132352941176472,0.07272727272727253,-0.17391304347826086,1.デフ・大物ギヤ・Brg
364,41310ECE010    ,2023,38,145.0,0.0,12.0,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2.0,2.0,1.0099999999999998,0.30999999999999983,0.6700000000000004,0.10000000000000053,1.23,249.5,（株）オンド,1148,1.7571428571428573,4.649298597194389,0.05,1.8239154628858223,99.905,450.0,-0.049180327868852514,0.04237288135593231,0.16194331983805665,1.デフ・大物ギヤ・Brg
