,Unnamed: 0.1,計測日時,品番,拠点所番地,在庫数（箱）,入庫数（箱）,出庫数（箱）,Unnamed: 0
20706,21202,2023-12-13 13:00:00,9056455A045    ,10230,2.0,0.0,0.0,
20707,21203,2023-12-13 13:00:00,9056455A046    ,10231,,,,
20708,21204,2023-12-13 13:00:00,9056457A129    ,10277,1.0,0.0,0.0,
20709,21205,2023-12-13 13:00:00,9056457A130    ,10278,2.0,0.0,0.0,
20710,21206,2023-12-13 13:00:00,9056457A131    ,10279,7.0,0.0,0.0,
20711,21207,2023-12-13 13:00:00,9056457A132    ,10280,2.0,0.0,0.0,
20712,21208,2023-12-13 13:00:00,9056457A133    ,10281,1.0,0.0,0.0,
20713,21209,2023-12-13 13:00:00,9056457A134    ,10282,7.0,0.0,0.0,
20714,21210,2023-12-13 13:00:00,9056457A135    ,10283,8.0,0.0,0.0,
20715,21211,2023-12-13 13:00:00,9056457A136    ,10284,3.0,0.0,0.0,
20716,21212,2023-12-13 13:00:00,9056457A137    ,10285,,,,
20717,21213,2023-12-13 13:00:00,9056457A138    ,10286,1.0,0.0,0.0,
20718,21214,2023-12-13 13:00:00,9056457A141    ,10289,,,,
20719,21215,2023-12-13 13:00:00,9056463A028    ,10325,1.0,0.0,0.0,
20720,21216,2023-12-13 13:00:00,9056463A029    ,10326,2.0,0.0,0.0,
20721,21217,2023-12-13 13:00:00,9056463A030    ,10327,5.0,0.0,0.0,
20722,21218,2023-12-13 13:00:00,9056463A031    ,10328,7.0,0.0,0.0,
20723,21219,2023-12-13 13:00:00,9056463A032    ,10329,6.0,0.0,0.0,
20724,21220,2023-12-13 13:00:00,9056463A033    ,10330,3.0,0.0,0.0,
20725,21221,2023-12-13 13:00:00,9056463A034    ,10331,3.0,0.0,0.0,
20726,21222,2023-12-13 13:00:00,9056463A035    ,10332,2.0,0.0,0.0,
20727,21223,2023-12-13 13:00:00,9056463A036    ,10333,3.0,0.0,0.0,
20728,21224,2023-12-13 13:00:00,9056463A037    ,10334,1.0,0.0,0.0,
20729,21225,2023-12-13 13:00:00,9093003179     ,20390,1.0,0.0,0.0,
20730,21226,2023-12-13 13:00:00,9094906A012    ,10480,3.0,0.0,0.0,
20731,21227,2023-12-13 13:00:00,9155180610     ,20018,2.0,0.0,0.0,
20732,21228,2023-12-13 13:00:00,9155180614     ,20377,4.0,0.0,0.0,
20733,21229,2023-12-13 13:00:00,9155180640     ,20381,4.0,0.0,0.0,
20734,21230,2023-12-13 13:00:00,9161140614     ,20378,7.0,0.0,0.0,
20735,21231,2023-12-13 13:00:00,9167180618     ,20376,4.0,0.0,0.0,
20736,21232,2023-12-13 13:00:00,9901400007     ,0110 ,2.0,0.0,0.0,
20737,21233,2023-12-13 13:00:00,9901400132     ,0111 ,1.0,0.0,0.0,
20738,21234,2023-12-13 13:00:00,9904900005     ,A0105,1.0,0.0,0.0,
20739,21235,2023-12-13 13:00:00,9915000040     ,0119 ,1.0,0.0,0.0,
20740,21236,2023-12-13 13:00:00,9915000049     ,C0216,1.0,0.0,0.0,
20741,21237,2023-12-13 13:00:00,9915000053     ,C0118,2.0,0.0,0.0,
20742,21238,2023-12-13 13:00:00,9923700029     ,C0205,1.0,0.0,0.0,
20743,21239,2023-12-13 13:00:00,G11040LC010****,99002,,,,
20744,21240,2023-12-13 13:00:00,G11170LC010    ,10034,12.0,0.0,1.0,
20745,21241,2023-12-13 13:00:00,G11340LC010    ,30031,19.0,0.0,0.0,
20746,21242,2023-12-13 13:00:00,G11370LC010    ,60032,22.0,0.0,0.0,
20747,21243,2023-12-13 13:00:00,G114434010     ,20019,95.0,0.0,1.0,
20748,21244,2023-12-13 13:00:00,G114434020     ,20514,25.0,0.0,3.0,
20749,21245,2023-12-13 13:00:00,G1144ECB010    ,20452,22.0,0.0,1.0,
20750,21246,2023-12-13 13:00:00,G1144ECE010    ,20488,35.0,0.0,2.0,
20751,21247,2023-12-13 13:00:00,G115A34010     ,20021,30.0,0.0,0.0,
20752,21248,2023-12-13 13:00:00,G1163ECB010    ,20365,3.0,0.0,0.0,
20753,21249,2023-12-13 13:00:00,G1163ECE010    ,20372,16.0,0.0,1.0,
20754,21250,2023-12-13 13:00:00,G117234010     ,30035,8.0,0.0,1.0,
20755,21251,2023-12-13 13:00:00,G117334010     ,30008,35.0,0.0,0.0,
20756,21252,2023-12-13 13:00:00,G117334020     ,30516,9.0,0.0,1.0,
20757,21253,2023-12-13 13:00:00,G117362010     ,30468,35.0,0.0,1.0,
20758,21254,2023-12-13 13:00:00,G1174ECB010    ,50453,5.0,0.0,0.0,
20759,21255,2023-12-13 13:00:00,G1174ECE010    ,50454,12.0,0.0,0.0,
20760,21256,2023-12-13 13:00:00,G118034010     ,97001,24.0,0.0,0.0,
20761,21257,2023-12-13 13:00:00,G1250ECB010    ,30142,4.0,0.0,0.0,
20762,21258,2023-12-13 13:00:00,G1250ECC010    ,30144,4.0,0.0,0.0,
20763,21259,2023-12-13 13:00:00,G1250ECE010    ,30143,10.0,0.0,1.0,
20764,21260,2023-12-13 13:00:00,G9201ECB030    ,50495,30.0,0.0,2.0,
20765,21261,2023-12-13 13:00:00,G9201ECE010    ,50446,65.0,0.0,1.0,
20766,21262,2023-12-13 13:00:00,G9351ECB010    ,20409,19.0,0.0,3.0,
20767,21263,2023-12-13 13:00:00,G9351ECE010    ,20406,1.0,0.0,1.0,
20768,21264,2023-12-13 13:00:00,Y021720076*****,30121,,,,
20769,21265,2023-12-13 13:00:00,Y021782011*****,30496,,,,
20770,21266,2023-12-13 14:00:00,019120LC030    ,30113,11.0,0.0,0.0,
20771,21267,2023-12-13 14:00:00,019120LC050    ,20115,4.0,0.0,0.0,
20772,21268,2023-12-13 14:00:00,019120LC060    ,30116,10.0,0.0,0.0,
20773,21269,2023-12-13 14:00:00,019120LC070    ,20117,12.0,0.0,0.0,
20774,21270,2023-12-13 14:00:00,019128GA010    ,50460,20.0,0.0,0.0,
20775,21271,2023-12-13 14:00:00,01912ECB010    ,30464,4.0,0.0,0.0,
20776,21272,2023-12-13 14:00:00,01912ECB040    ,50491,16.0,0.0,0.0,
20777,21273,2023-12-13 14:00:00,01912ECB060    ,20459,,,,
20778,21274,2023-12-13 14:00:00,01912TFA050    ,10118,9.0,0.0,0.0,
20779,21275,2023-12-13 14:00:00,0355045013U    ,10111,3.0,0.0,0.0,
20780,21276,2023-12-13 14:00:00,0355113017A    ,10001,1.0,0.0,0.0,
20781,21277,2023-12-13 14:00:00,0355141009R    ,10014,,,,
20782,21278,2023-12-13 14:00:00,0355183043P    ,20106,3.0,0.0,0.0,
20783,21279,2023-12-13 14:00:00,0355237001E    ,C0312,1.0,0.0,0.0,
20784,21280,2023-12-13 14:00:00,1040043104R    ,10127,1.0,0.0,0.0,
20785,21282,2023-12-13 14:00:00,1040052001Z    ,10017,2.0,0.0,0.0,
20786,21284,2023-12-13 14:00:00,1040052103H    ,20112,3.0,0.0,0.0,
20787,21285,2023-12-13 14:00:00,1040183004C    ,20086,2.0,0.0,0.0,
20788,21286,2023-12-13 14:00:00,1040183011P    ,20369,,,,
20789,21288,2023-12-13 14:00:00,1040183017V    ,20088,2.0,0.0,0.0,
20790,21289,2023-12-13 14:00:00,2030044001J    ,10412,1.0,0.0,0.0,
20791,21290,2023-12-13 14:00:00,2030045013L    ,20442,2.0,0.0,0.0,
20792,21291,2023-12-13 14:00:00,2030052002N    ,20363,3.0,0.0,0.0,
20793,21292,2023-12-13 14:00:00,2030113004A    ,10099,4.0,0.0,0.0,
20794,21293,2023-12-13 14:00:00,2030183013A    ,10087,2.0,0.0,0.0,
20795,21294,2023-12-13 14:00:00,3040040039Y    ,10098,2.0,0.0,0.0,
20796,21295,2023-12-13 14:00:00,3040052001B    ,20379,2.0,0.0,0.0,
20797,21297,2023-12-13 14:00:00,3040141002R    ,10507,1.0,0.0,0.0,
20798,21298,2023-12-13 14:00:00,321110LC010    ,40081,74.0,0.0,0.0,
20799,21299,2023-12-13 14:00:00,321118LA010    ,40509,13.0,0.0,0.0,
20800,21300,2023-12-13 14:00:00,333560LC020    ,30043,7.0,0.0,0.0,
20801,21301,2023-12-13 14:00:00,33490ECB010    ,30439,39.0,0.0,0.0,
20802,21302,2023-12-13 14:00:00,33490ECE010    ,30440,82.0,0.0,0.0,
20803,21303,2023-12-13 14:00:00,34989ECB010    ,10394,2.0,0.0,0.0,
20804,21304,2023-12-13 14:00:00,34989ECB020    ,10397,5.0,0.0,0.0,
20805,21305,2023-12-13 14:00:00,34989ECB030    ,10398,3.0,0.0,0.0,
20806,21306,2023-12-13 14:00:00,34989ECC010    ,10399,2.0,0.0,0.0,
20807,21307,2023-12-13 14:00:00,34989ECE010    ,10395,3.0,0.0,0.0,
20808,21308,2023-12-13 14:00:00,34989ECE020    ,10396,1.0,0.0,0.0,
20809,21309,2023-12-13 14:00:00,34989ECE030    ,10505,3.0,0.0,0.0,
20810,21310,2023-12-13 14:00:00,34989ECE040    ,10521,,,,
20811,21311,2023-12-13 14:00:00,350610LC010    ,40030,150.0,0.0,0.0,
20812,21312,2023-12-13 14:00:00,350710LC010    ,30069,87.0,0.0,0.0,
20813,21313,2023-12-13 14:00:00,35080ECB010    ,30476,1.0,0.0,0.0,
20814,21314,2023-12-13 14:00:00,35080ECE010    ,30472,,,,
20815,21315,2023-12-13 14:00:00,35080ECE020    ,30473,,,,
20816,21316,2023-12-13 14:00:00,351060LC040    ,50107,24.0,0.0,0.0,
20817,21317,2023-12-13 14:00:00,351190LC010    ,50079,25.0,0.0,0.0,
20818,21318,2023-12-13 14:00:00,35141ECB010    ,98004,10.0,0.0,0.0,
20819,21319,2023-12-13 14:00:00,35141ECE010    ,98006,21.0,0.0,0.0,
20820,21320,2023-12-13 14:00:00,35145ECB010    ,10447,3.0,0.0,0.0,
20821,21321,2023-12-13 14:00:00,35145ECE010    ,10449,4.0,0.0,0.0,
20822,21322,2023-12-13 14:00:00,35145ECE020    ,10494,4.0,0.0,0.0,
20823,21323,2023-12-13 14:00:00,35165ECE010    ,10492,4.0,0.0,0.0,
20824,21324,2023-12-13 14:00:00,351680LC030    ,50108,20.0,0.0,0.0,
20825,21325,2023-12-13 14:00:00,351710LC010    ,30072,48.0,0.0,0.0,
20826,21326,2023-12-13 14:00:00,351720LC010    ,10080,7.0,0.0,0.0,
20827,21327,2023-12-13 14:00:00,35174ECB010    ,30391,6.0,0.0,0.0,
20828,21328,2023-12-13 14:00:00,35174ECE010    ,30392,12.0,0.0,0.0,
20829,21329,2023-12-13 14:00:00,35174ECE020    ,20393,7.0,0.0,0.0,
20830,21330,2023-12-13 14:00:00,3519510A010    ,10479,3.0,0.0,0.0,
20831,21331,2023-12-13 14:00:00,35195ECE010    ,10450,4.0,0.0,0.0,
20832,21332,2023-12-13 14:00:00,35195TFG010    ,10448,3.0,0.0,0.0,
20833,21333,2023-12-13 14:00:00,351980LC020    ,20010,8.0,0.0,0.0,
20834,21334,2023-12-13 14:00:00,351980LC030    ,20011,17.0,0.0,0.0,
20835,21335,2023-12-13 14:00:00,351980LC040    ,20012,8.0,0.0,0.0,
20836,21336,2023-12-13 14:00:00,351988LA010    ,20508,10.0,0.0,0.0,
20837,21337,2023-12-13 14:00:00,351988LA020    ,10511,2.0,0.0,0.0,
20838,21338,2023-12-13 14:00:00,351988LA030    ,20512,3.0,0.0,0.0,
20839,21339,2023-12-13 14:00:00,351988LA040    ,10513,3.0,0.0,0.0,
20840,21340,2023-12-13 14:00:00,35198ECE010    ,20434,4.0,0.0,0.0,
20841,21341,2023-12-13 14:00:00,352400LC020    ,40105,7.0,0.0,0.0,
20842,21342,2023-12-13 14:00:00,352450LC010    ,10097,5.0,0.0,0.0,
20843,21343,2023-12-13 14:00:00,35246TFG010    ,10093,2.0,0.0,0.0,
20844,21344,2023-12-13 14:00:00,35275TBG010    ,10101,6.0,0.0,0.0,
20845,21345,2023-12-13 14:00:00,352800LA010    ,40091,15.0,0.0,0.0,
20846,21346,2023-12-13 14:00:00,35300ECB010    ,40428,83.0,0.0,0.0,
20847,21347,2023-12-13 14:00:00,35312ECB010    ,20359,4.0,0.0,0.0,
20848,21348,2023-12-13 14:00:00,35352ECB010    ,20444,2.0,0.0,0.0,
20849,21349,2023-12-13 14:00:00,3539450A010    ,20109,3.0,0.0,0.0,
20850,21351,2023-12-13 14:00:00,35409ECB010    ,10437,3.0,0.0,0.0,
20851,21352,2023-12-13 14:00:00,354110LC030    ,30096,64.0,0.0,0.0,
20852,21353,2023-12-13 14:00:00,35419TRA010    ,10089,6.0,0.0,0.0,
20853,21354,2023-12-13 14:00:00,354210LC040    ,10094,7.0,0.0,0.0,
20854,21355,2023-12-13 14:00:00,354260LC010    ,30036,47.0,0.0,0.0,
20855,21356,2023-12-13 14:00:00,354320LC040    ,10104,8.0,0.0,0.0,
20856,21357,2023-12-13 14:00:00,35441ECB010    ,20141,14.0,0.0,0.0,
20857,21358,2023-12-13 14:00:00,35441TFA010    ,20140,4.0,0.0,0.0,
20858,21359,2023-12-13 14:00:00,354710LC010    ,30103,12.0,0.0,0.0,
20859,21360,2023-12-13 14:00:00,354820LC010    ,10085,6.0,0.0,0.0,
20860,21361,2023-12-13 14:00:00,3548255A010    ,10433,1.0,0.0,0.0,
20861,21362,2023-12-13 14:00:00,35482TFA010    ,10429,2.0,0.0,0.0,
20862,21363,2023-12-13 14:00:00,35501ECB010    ,20469,4.0,0.0,0.0,
20863,21364,2023-12-13 14:00:00,35505ECB010    ,10478,13.0,0.0,0.0,
20864,21365,2023-12-13 14:00:00,35556ECB010    ,10126,2.0,0.0,0.0,
20865,21366,2023-12-13 14:00:00,35557ECB010    ,10456,6.0,0.0,0.0,
20866,21367,2023-12-13 14:00:00,35580ECB011    ,50501,76.0,0.0,0.0,
20867,21368,2023-12-13 14:00:00,35595ECB010    ,20432,4.0,0.0,0.0,
20868,21369,2023-12-13 14:00:00,3559850A010    ,10421,1.0,0.0,0.0,
20869,21370,2023-12-13 14:00:00,356030LC020    ,30039,7.0,0.0,0.0,
20870,21371,2023-12-13 14:00:00,356170LC060    ,10025,5.0,0.0,0.0,
20871,21372,2023-12-13 14:00:00,356340LC020    ,30044,11.0,0.0,0.0,
20872,21373,2023-12-13 14:00:00,356340LC030    ,30045,4.0,0.0,0.0,
20873,21374,2023-12-13 14:00:00,356680LC020    ,30040,16.0,0.0,0.0,
20874,21375,2023-12-13 14:00:00,356790LC030    ,20050,1.0,0.0,0.0,
20875,21376,2023-12-13 14:00:00,356790LC040    ,20051,17.0,0.0,0.0,
20876,21377,2023-12-13 14:00:00,356790LC050    ,20052,37.0,0.0,0.0,
20877,21378,2023-12-13 14:00:00,356790LC060    ,20053,30.0,0.0,0.0,
20878,21379,2023-12-13 14:00:00,356790LC070    ,20054,,,,
20879,21380,2023-12-13 14:00:00,357710LC031    ,30026,113.0,0.0,0.0,
20880,21381,2023-12-13 14:00:00,35771ECB010    ,40426,14.0,0.0,0.0,
20881,21382,2023-12-13 14:00:00,35771ECE010    ,40427,37.0,0.0,0.0,
20882,21383,2023-12-13 14:00:00,35782ECB010    ,20475,1.0,0.0,0.0,
20883,21384,2023-12-13 14:00:00,35782ECE020    ,20471,,,,
20884,21385,2023-12-13 14:00:00,35782ECE030    ,20504,,,,
20885,21386,2023-12-13 14:00:00,357890LC160    ,40022,4.0,0.0,0.0,
20886,21387,2023-12-13 14:00:00,357890LC170    ,10067,3.0,0.0,0.0,
20887,21388,2023-12-13 14:00:00,357890LC180    ,10070,3.0,0.0,0.0,
20888,21389,2023-12-13 14:00:00,35847ECB010    ,30354,6.0,0.0,0.0,
20889,21390,2023-12-13 14:00:00,35847ECB020    ,30355,6.0,0.0,0.0,
20890,21391,2023-12-13 14:00:00,35847ECE010    ,30357,19.0,0.0,0.0,
20891,21392,2023-12-13 14:00:00,35847ECE020    ,30358,13.0,0.0,0.0,
20892,21393,2023-12-13 14:00:00,35882ECB010    ,30356,7.0,0.0,0.0,
20893,21394,2023-12-13 14:00:00,358830LC030    ,30046,11.0,0.0,0.0,
20894,21395,2023-12-13 14:00:00,358830LC040    ,30047,6.0,0.0,0.0,
20895,21396,2023-12-13 14:00:00,36108ECB010    ,30122,3.0,0.0,0.0,
20896,21397,2023-12-13 14:00:00,391710LC010    ,70074,23.0,0.0,0.0,
20897,21398,2023-12-13 14:00:00,391718LA010    ,70517,,,,
20898,21399,2023-12-13 14:00:00,39171ECB010    ,98003,10.0,0.0,0.0,
20899,21400,2023-12-13 14:00:00,39171ECE010    ,98005,20.0,0.0,0.0,
20900,21401,2023-12-13 14:00:00,41221ECB010    ,30477,,,,
20901,21402,2023-12-13 14:00:00,41221ECE010    ,30474,,,,
20902,21403,2023-12-13 14:00:00,41310ECB010    ,60123,,,,
20903,21404,2023-12-13 14:00:00,41310ECE010    ,60124,13.0,0.0,0.0,
20904,21405,2023-12-13 14:00:00,5040043004E    ,10092,2.0,0.0,0.0,
20905,21406,2023-12-13 14:00:00,5040056001E    ,10430,3.0,0.0,0.0,
20906,21407,2023-12-13 14:00:00,821250LC030    ,50006,28.0,0.0,0.0,
20907,21408,2023-12-13 14:00:00,821258LA050    ,60515,10.0,0.0,0.0,
20908,21409,2023-12-13 14:00:00,82125ECB010    ,30487,2.0,0.0,0.0,
20909,21410,2023-12-13 14:00:00,82125ECB020    ,50408,16.0,0.0,0.0,
20910,21411,2023-12-13 14:00:00,82125ECC020    ,50411,15.0,0.0,0.0,
20911,21412,2023-12-13 14:00:00,82125ECE010    ,30489,4.0,0.0,0.0,
20912,21413,2023-12-13 14:00:00,82125ECE020    ,30404,11.0,0.0,0.0,
20913,21414,2023-12-13 14:00:00,82125ECE030    ,30405,30.0,0.0,0.0,
20914,21415,2023-12-13 14:00:00,82125ECE040    ,30510,4.0,0.0,0.0,
20915,21416,2023-12-13 14:00:00,828210LC020    ,30119,8.0,0.0,0.0,
20916,21417,2023-12-13 14:00:00,82821CWA030    ,30462,5.0,0.0,0.0,
20917,21418,2023-12-13 14:00:00,82821ECB010    ,30463,3.0,0.0,0.0,
20918,21419,2023-12-13 14:00:00,82821ECB020    ,10458,7.0,0.0,0.0,
20919,21420,2023-12-13 14:00:00,82821ECB040    ,50465,2.0,0.0,0.0,
20920,21421,2023-12-13 14:00:00,82821ECB050    ,30466,8.0,0.0,0.0,
20921,21422,2023-12-13 14:00:00,82821ECE010    ,30467,20.0,0.0,0.0,
20922,21423,2023-12-13 14:00:00,82821HMA020    ,6-16 ,1.0,0.0,0.0,
20923,21424,2023-12-13 14:00:00,82821XAE010    ,10461,12.0,0.0,0.0,
20924,21425,2023-12-13 14:00:00,82821XAE020    ,30457,2.0,0.0,0.0,
20925,21426,2023-12-13 14:00:00,82824ECB010    ,20486,2.0,0.0,0.0,
20926,21427,2023-12-13 14:00:00,82824ECB020    ,20490,4.0,0.0,0.0,
20927,21428,2023-12-13 14:00:00,82824ECE010    ,30455,7.0,0.0,0.0,
20928,21429,2023-12-13 14:00:00,9010506A003    ,20366,1.0,0.0,0.0,
20929,21430,2023-12-13 14:00:00,9010506A089    ,20387,4.0,0.0,0.0,
20930,21431,2023-12-13 14:00:00,9010508A014    ,20073,18.0,0.0,0.0,
20931,21433,2023-12-13 14:00:00,9010508A042    ,20368,1.0,0.0,0.0,
20932,21434,2023-12-13 14:00:00,9010512A017    ,20082,8.0,0.0,0.0,
20933,21435,2023-12-13 14:00:00,9010512A018    ,20389,29.0,0.0,0.0,
20934,21436,2023-12-13 14:00:00,9011006031     ,20020,3.0,0.0,0.0,
20935,21437,2023-12-13 14:00:00,9011606048     ,20361,2.0,0.0,0.0,
20936,21438,2023-12-13 14:00:00,9011906908     ,20388,3.0,0.0,0.0,
20937,21439,2023-12-13 14:00:00,9011906A059    ,20110,4.0,0.0,0.0,
20938,21440,2023-12-13 14:00:00,9011906A062    ,20007,4.0,0.0,0.0,
20939,21441,2023-12-13 14:00:00,9011906A063    ,20078,3.0,0.0,0.0,
20940,21442,2023-12-13 14:00:00,9011906A065    ,20375,2.0,0.0,0.0,
20941,21443,2023-12-13 14:00:00,9011908A038    ,20076,12.0,0.0,0.0,
20942,21444,2023-12-13 14:00:00,9014860027     ,20367,3.0,0.0,0.0,
20943,21445,2023-12-13 14:00:00,9014906A004    ,20013,5.0,0.0,0.0,
20944,21446,2023-12-13 14:00:00,9014908A008    ,20382,1.0,0.0,0.0,
20945,21447,2023-12-13 14:00:00,9015905A007    ,20385,4.0,0.0,0.0,
20946,21448,2023-12-13 14:00:00,9015906A021    ,20383,5.0,0.0,0.0,
20947,21449,2023-12-13 14:00:00,9015906A022    ,20386,2.0,0.0,0.0,
20948,21450,2023-12-13 14:00:00,9015906A023    ,20384,3.0,0.0,0.0,
20949,21451,2023-12-13 14:00:00,9020150A002    ,10146,5.0,0.0,0.0,
20950,21452,2023-12-13 14:00:00,9020156A001    ,10145,3.0,0.0,0.0,
20951,21453,2023-12-13 14:00:00,9020156A002    ,10252,3.0,0.0,0.0,
20952,21454,2023-12-13 14:00:00,9025006027     ,10003,3.0,0.0,0.0,
20953,21456,2023-12-13 14:00:00,9025006A007    ,10125,2.0,0.0,0.0,
20954,21457,2023-12-13 14:00:00,9025010017     ,10002,5.0,0.0,0.0,
20955,21458,2023-12-13 14:00:00,9030106A018    ,10416,5.0,0.0,0.0,
20956,21459,2023-12-13 14:00:00,9030111A013    ,10084,5.0,0.0,0.0,
20957,21460,2023-12-13 14:00:00,9030111A014    ,10417,2.0,0.0,0.0,
20958,21461,2023-12-13 14:00:00,9030115027     ,10016,3.0,0.0,0.0,
20959,21462,2023-12-13 14:00:00,9030115A011    ,10414,2.0,0.0,0.0,
20960,21463,2023-12-13 14:00:00,9030117A010    ,10418,3.0,0.0,0.0,
20961,21464,2023-12-13 14:00:00,9030119A010    ,10415,1.0,0.0,0.0,
20962,21465,2023-12-13 14:00:00,9030119A011    ,10413,2.0,0.0,0.0,
20963,21466,2023-12-13 14:00:00,9030132A005    ,10029,4.0,0.0,0.0,
20964,21467,2023-12-13 14:00:00,9030146A009    ,10037,3.0,0.0,0.0,
20965,21468,2023-12-13 14:00:00,9030199A223    ,10038,3.0,0.0,0.0,
20966,21469,2023-12-13 14:00:00,9030199A224    ,10041,3.0,0.0,0.0,
20967,21470,2023-12-13 14:00:00,9031132A003    ,50077,3.0,0.0,0.0,
20968,21471,2023-12-13 14:00:00,9031150A014    ,50419,1.0,0.0,0.0,
20969,21472,2023-12-13 14:00:00,9031150A015    ,50420,1.0,0.0,0.0,
20970,21473,2023-12-13 14:00:00,9031164A006    ,50024,7.0,0.0,0.0,
20971,21474,2023-12-13 14:00:00,9033106A003    ,10435,1.0,0.0,0.0,
20972,21475,2023-12-13 14:00:00,9033114006     ,20438,1.0,0.0,0.0,
20973,21476,2023-12-13 14:00:00,9033904A002    ,10436,3.0,0.0,0.0,
20974,21477,2023-12-13 14:00:00,9033904A003    ,10431,2.0,0.0,0.0,
20975,21478,2023-12-13 14:00:00,9034108A006    ,20362,1.0,0.0,0.0,
20976,21479,2023-12-13 14:00:00,9034108A010    ,20370,1.0,0.0,0.0,
20977,21480,2023-12-13 14:00:00,9034114A004    ,20371,1.0,0.0,0.0,
20978,21481,2023-12-13 14:00:00,9034118060     ,20451,5.0,0.0,0.0,
20979,21482,2023-12-13 14:00:00,9034118090     ,20364,5.0,0.0,0.0,
20980,21483,2023-12-13 14:00:00,9034118A024    ,10374,8.0,0.0,0.0,
20981,21484,2023-12-13 14:00:00,9036006004     ,40027,2.0,0.0,0.0,
20982,21485,2023-12-13 14:00:00,9036324A003    ,40481,4.0,0.0,0.0,
20983,21486,2023-12-13 14:00:00,9036324A004    ,40484,13.0,0.0,0.0,
20984,21487,2023-12-13 14:00:00,9036324A005    ,40482,13.0,0.0,0.0,
20985,21488,2023-12-13 14:00:00,9036340A010    ,40503,10.0,0.0,0.0,
20986,21489,2023-12-13 14:00:00,9036345A004    ,40443,9.0,0.0,0.0,
20987,21490,2023-12-13 14:00:00,9036366A001    ,40004,19.0,0.0,0.0,
20988,21491,2023-12-13 14:00:00,9036414A016    ,40028,4.0,0.0,0.0,
20989,21492,2023-12-13 14:00:00,9036435A004    ,10005,6.0,0.0,0.0,
20990,21493,2023-12-13 14:00:00,9036443A006    ,10075,8.0,0.0,0.0,
20991,21494,2023-12-13 14:00:00,9036628A005    ,40128,1.0,0.0,0.0,
20992,21495,2023-12-13 14:00:00,9036628A006    ,40130,1.0,0.0,0.0,
20993,21496,2023-12-13 14:00:00,9036628A007    ,40134,5.0,0.0,0.0,
20994,21497,2023-12-13 14:00:00,9036628A008    ,40132,3.0,0.0,0.0,
20995,21498,2023-12-13 14:00:00,9036630A017    ,40136,4.0,0.0,0.0,
20996,21499,2023-12-13 14:00:00,9036630A018    ,40497,4.0,0.0,0.0,
20997,21500,2023-12-13 14:00:00,9036652A003    ,40135,5.0,0.0,0.0,
20998,21501,2023-12-13 14:00:00,9036652A004    ,40133,5.0,0.0,0.0,
20999,21502,2023-12-13 14:00:00,9036658A001    ,40129,1.0,0.0,0.0,
21000,21503,2023-12-13 14:00:00,9036658A002    ,40131,2.0,0.0,0.0,
21001,21504,2023-12-13 14:00:00,9036659A009    ,40139,8.0,0.0,0.0,
21002,21505,2023-12-13 14:00:00,9036659A010    ,40137,8.0,0.0,0.0,
21003,21506,2023-12-13 14:00:00,9037414A001    ,40068,1.0,0.0,0.0,
21004,21507,2023-12-13 14:00:00,9037439A017    ,40023,3.0,0.0,0.0,
21005,21508,2023-12-13 14:00:00,9037460A001    ,10071,6.0,0.0,0.0,
21006,21509,2023-12-13 14:00:00,9046108A016    ,M0922,3.0,0.0,0.0,
21007,21510,2023-12-13 14:00:00,9050106A019    ,10090,6.0,0.0,0.0,
21008,21511,2023-12-13 14:00:00,9050119A022    ,20095,8.0,0.0,0.0,
21009,21512,2023-12-13 14:00:00,9050407A007    ,10100,5.0,0.0,0.0,
21010,21513,2023-12-13 14:00:00,9050411A003    ,10102,4.0,0.0,0.0,
21011,21514,2023-12-13 14:00:00,9050827A011    ,20400,2.0,0.0,0.0,
21012,21515,2023-12-13 14:00:00,9052032A001    ,20066,4.0,0.0,0.0,
21013,21516,2023-12-13 14:00:00,9052042A002    ,20042,3.0,0.0,0.0,
21014,21517,2023-12-13 14:00:00,9052199A309    ,20065,11.0,0.0,0.0,
21015,21518,2023-12-13 14:00:00,9052409A003    ,20401,2.0,0.0,0.0,
21016,21519,2023-12-13 14:00:00,9056042A001    ,20083,11.0,0.0,0.0,
21017,21520,2023-12-13 14:00:00,9056439A002    ,10254,1.0,0.0,0.0,
21018,21521,2023-12-13 14:00:00,9056439A004    ,10256,2.0,0.0,0.0,
21019,21522,2023-12-13 14:00:00,9056439A005    ,10257,13.0,0.0,0.0,
21020,21523,2023-12-13 14:00:00,9056439A006    ,10258,5.0,0.0,0.0,
21021,21524,2023-12-13 14:00:00,9056450A001    ,10147,3.0,0.0,0.0,
21022,21526,2023-12-13 14:00:00,9056450A002    ,10148,7.0,0.0,0.0,
21023,21527,2023-12-13 14:00:00,9056450A003    ,10149,13.0,0.0,0.0,
21024,21528,2023-12-13 14:00:00,9056451A081    ,10171,1.0,0.0,0.0,
21025,21529,2023-12-13 14:00:00,9056451A082    ,10172,5.0,0.0,0.0,
21026,21530,2023-12-13 14:00:00,9056451A083    ,10173,9.0,0.0,0.0,
21027,21531,2023-12-13 14:00:00,9056451A084    ,10174,8.0,0.0,0.0,
21028,21532,2023-12-13 14:00:00,9056451A085    ,10175,11.0,0.0,0.0,
21029,21533,2023-12-13 14:00:00,9056451A086    ,10176,11.0,0.0,0.0,
21030,21534,2023-12-13 14:00:00,9056451A087    ,10177,6.0,0.0,0.0,
